annual_mileage,vehicle_age_years,repair_estimate,telematics_score,parts_delay_days,prior_major_repairs,policy_type,adjuster_experience_years,major_repair
72638.91236994683,7,3876.7001381072673,83.18671413758655,8.12289327065039,1,Commercial Auto,19,1
72843.31198784593,7,5537.308439681333,89.79293044286901,4.004387326047564,0,Personal Auto,22,1
57583.58732324589,5,2295.666796631095,66.55655500125506,6.214459792240227,1,Personal Auto,8,1
31176.332990450534,5,3691.8096021956694,76.40840878046363,0.07687102957637304,0,Commercial Auto,6,1
55032.803265801274,5,4380.056717681757,96.20145404883657,8.29523606878077,1,Personal Auto,5,1
50403.06354388435,14,3738.0638892536626,66.22669219729167,5.731825604990663,0,Personal Auto,22,1
57322.58333107226,5,4832.02543012436,43.60888148484965,8.00605827300228,0,Personal Auto,8,1
35253.561019061635,8,3159.9886155539516,66.47729266308224,5.091220667790514,1,Personal Auto,9,1
62566.59147645646,5,3553.5722161767694,70.68886754367534,6.915966561321413,0,Personal Auto,16,1
62162.65397476377,6,2992.475618507597,72.75872437041599,6.81741782665929,0,Personal Auto,10,1
69806.71590980495,4,5546.493792384083,95.92591995446386,8.402661053899239,1,Personal Auto,14,1
87267.7556959295,4,5659.09229644573,81.95927792108785,10.067227313994522,0,Personal Auto,17,1
23058.757310454137,12,4303.840506052669,74.73610253125688,10.99140567739936,0,Personal Auto,12,1
56487.430405161744,10,3444.2540643939356,69.38246227729049,7.1862578067034395,0,Commercial Auto,18,1
37637.95163296917,6,4237.0567883245885,80.29369084016786,4.867645375949652,0,Personal Auto,8,1
37074.96451956856,7,3471.119838745789,56.81199746556717,8.234631889474368,0,Personal Auto,16,1
37268.7639669799,11,3647.749276840995,79.29976574431319,3.635533734581341,0,Personal Auto,17,1
48782.32507710015,12,4047.652169764074,76.96118715390094,6.487657007932916,0,Personal Auto,8,1
168.8362862647441,12,4106.030545313276,50.94668912749899,8.958626870231038,0,Commercial Auto,10,1
55309.01231000711,2,5130.1896472282415,97.42157473887038,9.40787870467771,0,Personal Auto,6,1
63092.331492460886,9,4643.78515355135,78.25731267654598,8.0806340954055,1,Personal Auto,18,1
15253.649502828064,4,3566.457142895604,60.74965437414504,7.566026168321144,0,Personal Auto,20,0
53052.79624471759,8,2093.1040464597195,90.72415403184704,8.587642008972024,0,Personal Auto,6,1
49296.4472419111,12,349.30062009944567,93.28588292128404,5.9832738429622045,1,Commercial Auto,21,1
53831.47297813169,9,2606.726529611977,90.72324707534702,9.28453144362794,0,Personal Auto,1,1
58071.58857386922,14,3815.6950737839747,87.83416007748994,3.2416907127129813,0,Commercial Auto,3,1
33749.883411282724,5,2002.8387651239327,52.06810805039572,8.545625378830074,0,Personal Auto,11,1
23028.495096041705,7,5798.911277307084,56.17089542241367,8.133312012025613,0,Personal Auto,20,1
50128.763829012685,3,2036.574168647487,55.65412353803946,9.89820793739188,0,Commercial Auto,24,1
38844.3985761377,13,3075.5079316149013,66.11131046018228,6.858614183657279,0,Personal Auto,13,1
51456.10593222214,11,4443.988262018308,64.84353528300248,8.684089504875661,0,Personal Auto,21,1
71651.93830431643,5,5640.577468840826,63.381386615311975,8.47368848639248,0,Commercial Auto,15,1
53591.24766170517,6,200.0,59.976547588707895,6.643642776211432,0,Personal Auto,1,1
38998.754357820195,14,3856.4617187654967,57.53921381808292,8.593879387012251,0,Personal Auto,8,1
28594.34854082699,13,2916.119340416042,64.66277990031925,2.8886656939538,0,Commercial Auto,20,1
61999.42349359577,9,731.8628227657975,95.49303903698583,3.274487643079134,0,Personal Auto,11,1
34600.882178033724,10,1951.2982778935561,80.96018435529098,4.169590977920452,0,Personal Auto,9,0
27891.934933085642,12,2547.5310040042295,55.9911636452421,5.075988525038836,0,Personal Auto,15,1
39895.4121543792,2,2630.0674725164463,64.01798318250977,4.950358931042462,0,Personal Auto,21,1
22673.224728611825,6,2958.698193423313,75.96468664777818,10.172399755341866,0,Personal Auto,5,1
35318.16515347836,0,3460.2615478991656,82.07103807687368,7.487145293918076,0,Personal Auto,6,1
40572.23872767601,5,6029.461129679544,41.555925554613445,3.4612385146435924,0,Personal Auto,19,1
62483.21089271901,8,1319.239403807543,95.62076053699961,9.705436570991123,0,Personal Auto,8,1
43733.71247410232,2,3800.993778772101,77.37920394847464,6.456440137595303,0,Personal Auto,3,1
43605.16298373535,8,2493.964464576503,76.30355886384318,13.543614010447644,0,Commercial Auto,5,1
12453.594434942906,0,3639.019045950704,77.3653659962325,2.1904792705054144,0,Personal Auto,22,1
62619.855245765175,11,3615.546270587303,61.92489121875007,8.083115650831473,0,Personal Auto,23,1
25706.69164842783,10,2822.3827088317053,62.05964140178245,12.103966912171014,0,Personal Auto,15,1
69349.95086043207,11,3896.3000794680197,58.72468870381874,9.29766338636213,0,Personal Auto,3,1
15580.861639103936,1,5743.02531704084,77.61830075354133,8.396107589861364,0,Personal Auto,1,1
45017.91488329322,14,4449.875995396563,64.95871942919037,7.642131795380402,0,Personal Auto,20,1
33899.28324728644,13,5301.8550728110495,25.097888029860542,7.562982547817404,0,Personal Auto,13,1
35921.9086756434,5,2204.5723835161834,86.7642518400114,6.0090797899273065,0,Commercial Auto,10,1
33410.422384461504,11,4471.117851956703,84.53785072678825,7.129123377872395,0,Commercial Auto,13,1
27980.138288215974,1,5740.72793443776,90.297987931083,8.065865794488737,0,Personal Auto,20,1
76278.11694037048,2,2839.956230618159,47.10464881534575,9.84241440282141,0,Personal Auto,3,1
50515.32542420425,11,3228.1004520229867,59.29390649730066,6.869682027285057,0,Personal Auto,24,1
42297.687705061086,14,200.0,90.6329539990345,4.4935278263506655,1,Personal Auto,24,1
16260.176895037173,13,3602.1656385762676,96.6480803073872,3.5330286641805633,0,Personal Auto,5,1
50757.10277816786,13,2210.8311527669975,61.120515411381106,7.448650030206757,1,Personal Auto,10,1
41094.924722981785,2,2775.7409029075593,81.23117877476432,3.304822650135213,1,Personal Auto,5,1
44797.87640335534,13,2725.1852730630158,94.20959226515721,6.42927149789719,0,Personal Auto,5,1
57719.00291162205,11,5469.76242755902,49.631318240141105,8.727887609151296,1,Personal Auto,9,1
21370.807134505685,0,2718.065600887667,65.92938242634897,2.1553139365538896,0,Personal Auto,21,1
35514.736121563394,2,2608.7215478122853,56.063609015236814,8.033991050922237,0,Personal Auto,8,1
12025.58075444963,10,3984.27650964616,39.57248489124443,8.17845967339656,0,Personal Auto,8,1
23073.02373125813,12,2577.54504519698,77.41517918298835,7.467143126399778,0,Personal Auto,16,1
37887.81515498226,7,3837.3128230785583,81.55492609395243,6.668998853293732,0,Personal Auto,13,1
78096.10157881488,3,1168.084541919043,83.31113180803312,9.843729280658067,0,Personal Auto,3,1
30929.761117391,5,1451.9841817116685,67.97268916872409,9.311889535767955,0,Commercial Auto,11,1
45531.682821632756,4,1678.2144187914646,83.4772836029568,9.57853062714793,0,Personal Auto,21,1
18284.55081727387,4,2688.717418169773,38.813248820460785,9.375666431794908,0,Commercial Auto,14,0
32285.256092903674,7,3007.0445739573333,78.76081201769337,5.422771221248986,0,Personal Auto,8,1
75453.95586570869,11,3173.4424661427383,71.16889145978966,10.259784581240764,0,Personal Auto,12,1
68349.8513226617,9,2196.985831834069,72.89682733724348,6.291830775903276,0,Personal Auto,4,1
51683.462481596325,1,3646.1318645045026,77.00784603740213,1.828442467062781,0,Personal Auto,23,1
26003.76904444031,7,3662.178864098111,71.8808149306007,1.8934337379404649,1,Commercial Auto,21,1
91979.39110555386,2,1841.1541905785152,69.00088470424618,5.685684926541343,0,Personal Auto,23,1
17698.822376198663,4,5461.015505407388,79.1156110292865,1.1647973023715859,1,Commercial Auto,6,1
38874.374601717354,10,1105.9290554022,89.12499375090212,7.790401230460809,0,Commercial Auto,10,1
44561.09281608753,1,3274.774810826544,48.612676200823365,7.280954425970972,0,Personal Auto,2,1
43554.81544705049,2,2291.7301266300474,83.89830615092083,6.752143774758719,0,Personal Auto,12,1
25773.402142113555,4,4729.6468557137605,49.92814282892485,7.396008969882138,0,Personal Auto,22,1
60295.7213291209,7,2238.4131806483424,70.69502226363696,10.324406912202052,0,Personal Auto,7,1
6713.173937436667,5,4747.080069210351,81.41426066938371,0.0,0,Personal Auto,14,1
59931.54007535649,14,4317.979366193042,87.81167066041192,9.744447845948276,0,Commercial Auto,11,1
75175.24364142938,2,1585.9302017168354,72.23665579455051,2.675439534928938,0,Personal Auto,9,1
35915.64179759348,8,200.0,60.901802966144125,2.225394913431216,0,Personal Auto,12,1
59985.515065053936,3,4427.049465776377,84.57801985403003,4.817695456838423,0,Personal Auto,22,1
31012.662160075048,14,2341.197026635427,93.52688948340105,3.6148688802683964,0,Commercial Auto,4,1
54748.93720268306,6,4333.400948490007,68.47960024612118,1.936668747770356,0,Personal Auto,14,1
15508.399433404265,7,1240.9429350695646,71.27028965733444,11.131871546883119,0,Personal Auto,16,1
42450.13768758293,3,3695.1140274721233,70.70635465644678,6.244501865133259,0,Personal Auto,6,1
71935.78463303528,14,3264.4634641295384,74.50043048928234,7.508058743454243,1,Commercial Auto,17,1
37574.534531524194,11,2247.748558044801,73.60745804418113,3.289047825034668,0,Personal Auto,16,1
66318.18306030071,1,2573.2390795888737,83.32498592171595,9.451633192022092,0,Personal Auto,21,1
71122.54734511091,3,1267.3110511812724,90.84138732364889,12.971148406003167,1,Personal Auto,1,1
34709.46842444565,8,727.7534669094853,84.95364337165879,4.404004711741161,1,Personal Auto,4,1
53038.98051472468,6,1688.7166965891995,68.99349422408179,9.509628444254094,0,Personal Auto,9,1
39690.280515578415,11,3139.9331169984016,85.81796124127999,7.776234522610195,0,Commercial Auto,20,1
61246.46779483846,11,4616.859596467685,76.92684623259227,5.582197985865934,0,Personal Auto,8,1
84292.54774203156,8,3535.737150839614,70.29968186084238,12.141326523997842,0,Personal Auto,22,1
64133.51686280548,10,825.8364194681562,84.28092290141286,7.824187740117457,0,Personal Auto,17,1
38271.34485962001,0,4863.89937566409,90.9700975101162,3.721209706387694,0,Personal Auto,12,1
58955.48137596069,14,3360.5949040317814,61.00759244494569,4.251539039391977,0,Commercial Auto,14,1
63810.438018496534,6,4352.912456186591,75.08985714192767,0.8717763720899256,0,Personal Auto,10,1
57268.54415751159,14,2266.292636240487,42.55561140812361,7.039745811400374,1,Commercial Auto,10,1
0.0,5,3794.0050062522696,48.092451096223215,9.727113623686993,0,Personal Auto,7,0
25707.170190005385,9,2786.244825338961,64.67311248880816,5.765034836588573,0,Personal Auto,18,1
64354.34893645035,5,1719.9380276004806,59.4413115658429,7.363281055662903,0,Personal Auto,11,1
19244.148465713057,0,3750.867231554048,44.346167418444935,4.216203378276547,0,Personal Auto,12,1
74861.64827684051,10,2665.4898328097925,60.01695423973532,3.6985320290259027,0,Commercial Auto,7,1
68728.96193118741,3,3467.529674001305,64.14721972313656,5.901468499841438,0,Personal Auto,4,1
9884.042708506304,4,3369.4617783154927,39.26404881593131,7.457945662205024,1,Personal Auto,10,1
33888.03612164354,11,6063.833617609852,74.97472314326417,5.478615728050047,1,Commercial Auto,15,1
43467.49221426315,0,2656.7669761175202,91.16543472704498,3.6990662516686994,0,Personal Auto,17,1
34832.47793256713,6,2325.0692468320926,86.41996385886999,7.040820408410857,0,Personal Auto,22,1
47055.07441589204,3,1805.819870600911,79.90922911025764,7.693106263033302,0,Personal Auto,11,1
59528.23934576573,3,200.0,54.04163984803729,1.2956406103674476,1,Personal Auto,23,1
37409.687271159244,0,5958.5479987768085,79.53993477811042,6.2619772931266,0,Personal Auto,18,1
47726.63249886638,9,3395.7957235913527,88.43222521229801,8.308093254524056,0,Personal Auto,2,1
24803.469165659975,6,3306.0916815174955,86.2364496528513,5.238847934232372,0,Personal Auto,8,1
4354.993109873506,11,5498.244354893558,62.24567358310139,7.792078388359419,0,Commercial Auto,11,1
46105.11039848965,14,1514.8088052165474,78.48467950695719,6.071966802891372,0,Personal Auto,10,1
63582.361220419625,4,2988.4048799264924,90.22920611744438,7.8459018456563605,0,Commercial Auto,5,1
54997.916025572755,0,4681.258495018481,57.06344312901624,9.330696280149816,0,Personal Auto,18,1
9995.3674107739,5,5397.649403263139,64.64918048107127,10.21884361742757,0,Personal Auto,22,0
47136.86156334562,11,2282.9484478308345,80.75223016948976,2.6098958854576018,0,Personal Auto,2,1
60594.210942143545,14,3760.264868689498,85.53180163351323,1.6766339668907722,0,Commercial Auto,14,1
47407.489728836015,11,4787.62815253678,52.59269036977432,2.9236753974408667,0,Commercial Auto,6,1
75011.64962040087,3,3327.533780904916,65.93175065832484,7.620726145542995,0,Personal Auto,6,1
4785.227608097635,11,3140.344498349004,62.72210649018173,9.116750818291262,1,Personal Auto,13,0
41767.35780372674,7,4063.331915264349,88.40155092535187,9.607859092582256,0,Personal Auto,18,1
52125.746344067215,7,2275.341544692964,72.32517313687393,3.7367827015453132,1,Personal Auto,21,1
25856.486600439584,12,5491.1947273457135,86.42644379652069,3.704982760268457,1,Personal Auto,10,1
74259.17947563762,12,2445.45487917335,44.93454022481219,11.259563709263736,1,Personal Auto,22,1
34970.07146170194,1,3284.1139662442365,78.05685976422477,6.575831631137138,0,Personal Auto,5,1
52763.12677251752,12,3458.3363933574115,84.7244738157937,5.783623337250002,0,Personal Auto,24,1
32624.659025213583,13,3692.223375053737,70.44602778455777,3.193266032230371,1,Personal Auto,23,1
52775.36505506223,9,4038.27446751014,55.71629917793419,11.13512882417188,0,Personal Auto,2,1
31958.186398880778,0,200.0,74.54458044708547,4.461407395162923,0,Personal Auto,16,1
33808.41000245858,2,4998.561218260729,83.94907576193697,1.4605709514614673,1,Personal Auto,1,1
81304.92314144244,2,5497.779986201035,84.60187274786819,3.5231720212829454,0,Personal Auto,19,1
34705.996029585796,13,235.59203132953425,59.51476014274647,5.2632403351004795,0,Personal Auto,5,1
54627.447030298645,13,2067.7495339798757,87.93156908222028,2.5330287269940346,0,Personal Auto,23,1
58214.20473893136,7,4008.225450054206,74.68690975651766,4.657931938317198,0,Personal Auto,15,1
73232.16499687899,10,2152.334581180537,61.22583463829694,8.288036311781156,0,Personal Auto,11,1
56144.63285316336,9,6715.110445864326,85.08614798870703,1.831777567701393,0,Personal Auto,23,1
65573.22491559156,1,3167.791984693764,94.14321038513445,11.334228549166527,1,Personal Auto,19,1
75290.33086222994,14,6889.046292157392,85.82832937415309,8.292864780101848,0,Personal Auto,22,1
42588.66177583107,10,6550.3578996524575,59.77792604288125,3.9861153383095806,0,Personal Auto,2,1
58086.81904888553,8,2594.665858487727,53.16954184562618,7.587027015193899,0,Personal Auto,19,1
33824.7496977172,13,4392.882672395999,70.24706958739503,9.12628586730918,1,Personal Auto,15,1
59694.40187086792,3,5168.637098101882,66.91413823639081,6.657024865495588,0,Personal Auto,7,1
55992.233215025204,2,5237.594379415533,80.0095338261335,11.323172854604847,0,Commercial Auto,20,1
60856.17191796283,11,1875.694152376559,80.85591753198612,8.76396673721281,0,Personal Auto,18,1
38508.09614672914,7,2492.9702730050712,70.92422907167102,4.041278701233017,0,Personal Auto,7,1
37485.039998661545,1,5379.565351500009,25.331688382034635,6.968012560563688,1,Personal Auto,5,1
34359.522271052345,10,3039.9338419817,91.98337395428538,9.960373132401484,1,Personal Auto,13,1
40018.66970500033,6,3403.879748275611,63.16920014447264,2.917447663658808,0,Commercial Auto,13,1
25228.066908375287,7,3782.7541365599845,66.14098901378406,9.641117297892219,1,Personal Auto,18,1
67868.77416024,4,1780.8728355629264,63.70221005069819,4.75641550881923,1,Commercial Auto,10,1
15970.823015893795,4,2402.2340353059553,93.85945141311137,13.297136698019038,1,Personal Auto,1,1
23513.891320412393,4,6299.365066701899,47.279278145852416,7.262534633057122,0,Personal Auto,7,1
59808.41562043986,4,3838.0653695693636,59.46482778860875,5.090603296058668,1,Personal Auto,4,1
49665.32471544767,5,634.2636840146788,94.12579068886123,7.687328739631015,1,Personal Auto,6,1
61876.438110403826,8,3150.231157852603,46.381021707502626,1.2495403051228924,0,Personal Auto,5,1
42647.85246388167,14,2501.909474065767,39.53906356379927,9.928453477449878,0,Personal Auto,14,1
36907.46675194405,8,3365.4615922623116,75.71987527516818,0.7952950698646792,0,Personal Auto,17,1
37019.3839677576,5,1603.731944697832,65.00315979591036,7.506406479248716,0,Personal Auto,19,1
46033.81502924723,11,738.6535352271436,57.63521170953874,10.407817170765924,0,Personal Auto,22,1
66168.45709183553,3,3449.8164160819115,72.09854420531573,9.937866837903501,1,Personal Auto,14,1
55685.450575682145,4,3462.324760053056,86.90253597277616,5.149972720456315,0,Personal Auto,19,1
31591.689331505368,6,1185.5144259358576,67.0837476302765,13.688435843477812,0,Personal Auto,17,1
19298.878688962883,12,2292.8594703878352,85.60734457962417,4.808674895431151,0,Personal Auto,18,0
21237.406910074038,11,4514.247293603074,65.46901352838339,5.5883123766361935,0,Personal Auto,3,1
63610.68330479058,0,1222.1264752380255,75.14875342545568,4.310773739997828,0,Personal Auto,1,1
38402.47221412218,8,3348.3587996009437,90.31098886236144,3.452723588883819,0,Personal Auto,11,1
32050.385352794103,1,4831.680197027273,76.32298796731533,7.835554501725733,0,Personal Auto,8,1
49387.91886425121,14,5243.53818520334,69.54909666153259,11.42605519060551,0,Personal Auto,2,1
25112.53071791629,1,3336.9514142379817,61.74190711138029,4.6968159425907166,0,Personal Auto,10,1
62111.62116238538,10,200.0,60.621397742953576,7.001227727454465,0,Commercial Auto,19,1
56541.28497880272,14,4180.436145946846,63.523117095210445,10.092400009159041,0,Commercial Auto,4,1
61132.54407407726,11,1397.9187709043183,50.98852176408539,5.524476552083512,0,Personal Auto,4,1
62960.421970435615,12,2380.649105163094,64.16677481964,3.229781618577932,0,Personal Auto,2,1
44531.13458866104,13,4476.405482443457,83.5875419181186,6.941676341614207,0,Personal Auto,7,1
26260.69707496613,3,1727.179277770828,76.08521638721065,4.8750594637711,0,Personal Auto,11,1
27377.289599280484,7,1871.9869624225175,92.61281870965986,8.920209420395999,0,Personal Auto,6,1
54317.042495320304,12,1144.2506300930697,65.3913887093594,6.322352582377694,1,Personal Auto,21,1
35628.65467494224,14,4790.241273674523,62.28061226116942,9.86171384708596,0,Personal Auto,17,1
50150.48623781714,12,2207.990465905304,40.254150919519,6.137273518203482,0,Personal Auto,5,1
43645.230762383166,6,3990.6740000001437,80.8517304894805,4.58814390816068,0,Personal Auto,6,1
35853.370507103195,5,4235.444650068642,73.26899975304816,9.432009013992753,0,Personal Auto,6,1
34407.97761913411,12,4808.623216946819,68.80247641058705,8.651897947531689,0,Commercial Auto,22,1
66454.47900468404,14,2102.8883707831674,85.28821659991391,7.134858250140961,0,Personal Auto,8,1
48324.04292151779,12,1167.4176335740267,59.851375908178426,8.785352734842593,0,Personal Auto,16,1
60687.35454392349,12,4013.9511553759385,41.61812991948952,2.0182813877232553,0,Personal Auto,16,1
37943.01913094377,5,4539.955572950593,78.06957500341632,3.5177118133607514,0,Personal Auto,24,1
71937.39587586978,7,4293.155524610992,51.27509407297506,5.403243562484546,1,Personal Auto,6,1
26211.831033704988,5,3491.4469002480587,67.48239693252401,3.643676217435188,0,Personal Auto,4,1
27983.053662233542,1,7747.910777452166,55.936511510597306,6.793169094272882,0,Personal Auto,7,1
22984.135934673926,12,200.0,43.57266393259226,2.620621944429704,0,Personal Auto,17,1
35493.35776016941,11,3377.588834017424,37.25646073405698,6.280521298941744,0,Commercial Auto,1,1
21290.057027400562,3,3207.8081767563776,66.25540049598173,8.52052713476167,1,Personal Auto,3,1
52581.63369213511,14,4699.202089237678,51.970134580240554,9.238799271586604,0,Personal Auto,23,1
65727.24325750938,0,3720.091041424637,83.50859939841806,3.157470445981062,0,Personal Auto,23,1
53468.00026789114,8,3968.5424416178753,76.37809748468698,8.771729226487135,0,Personal Auto,9,1
31921.041097777783,11,3310.45054222607,72.69248661348276,7.990652479852385,0,Personal Auto,19,1
58236.52230314396,11,4157.412543526515,58.63254369256792,4.712722589747639,0,Commercial Auto,24,1
70039.31076523227,0,4740.088845738974,73.70250993486177,8.465576510983253,0,Commercial Auto,21,1
66093.4577751495,1,200.0,69.72328409703734,4.388687600937684,0,Commercial Auto,17,1
68577.11581181733,5,4119.102398471877,56.039078172250015,6.175520341903299,1,Personal Auto,10,1
15172.228536869068,9,523.2998721270508,59.19288003178443,10.67149655401767,0,Commercial Auto,9,1
38840.752026014256,11,7240.502662079361,81.73151094305744,7.710438678912145,0,Personal Auto,24,1
37056.42603533878,10,3935.278724728098,72.84494390553606,3.945951872417422,0,Personal Auto,22,1
46972.17079039876,3,3166.914760556329,81.88877525398317,7.799137257665681,0,Personal Auto,13,1
50500.41170817388,11,3413.631616364924,73.83161066121188,5.525364361003671,0,Commercial Auto,5,1
42918.705968162794,12,1484.7771472558393,85.0716055104622,8.97933163509073,0,Personal Auto,1,1
58298.48469149749,6,3587.184713934484,76.11196680435947,7.415608676415878,0,Personal Auto,10,1
49539.937593190814,5,517.8512736615136,54.549948003632394,4.159368090709254,0,Personal Auto,14,1
74198.66559671193,4,2245.8051177336997,67.77794048635012,2.081412212658952,1,Personal Auto,2,1
54493.07660202139,8,200.0,61.58326572646222,11.010705427448938,0,Personal Auto,24,1
38619.695060507824,1,3359.6488893812716,39.24566050102183,14.994361376732561,0,Personal Auto,24,1
58866.06532969821,9,2079.8342800735095,69.21109426320626,5.852482322137838,0,Personal Auto,22,1
23179.468005381434,13,4515.924765390189,26.065108012786915,8.566258582036735,0,Commercial Auto,9,1
54865.64748470569,2,1345.1254396121224,87.18092988644727,5.835228506955189,0,Personal Auto,12,1
49613.956721461574,9,2462.959064407688,77.40227602468686,7.251241834918457,0,Commercial Auto,13,1
74481.27034249732,14,420.4116120352707,48.3215609334368,9.02889501382197,1,Personal Auto,22,1
29556.62010596323,0,4432.589959108949,86.91643610958839,9.600566988444687,0,Commercial Auto,2,1
52878.3777467759,8,3309.789340989087,84.85771771927253,4.919159678801885,0,Personal Auto,3,1
71658.83573004427,4,4106.962774892918,93.8910033877091,3.186862392706315,0,Personal Auto,6,1
35360.81415386805,3,4690.490582490397,64.38000838769035,2.785615845168741,0,Commercial Auto,20,1
16778.179419594766,11,3026.3732474704043,72.37915568844038,9.181126579792274,0,Commercial Auto,23,1
65865.0994820207,2,2376.380292094122,92.20101304058946,9.695340426024227,0,Personal Auto,2,1
65346.48195411106,11,2847.782603012431,65.37619838821452,9.53169817693463,1,Commercial Auto,15,1
75594.09067378122,3,3232.772419011855,88.01662781815045,8.303654276989864,1,Commercial Auto,2,1
65635.71557181711,14,4702.454715510285,96.7500296214252,9.652556176674302,0,Commercial Auto,3,1
31131.65150054508,7,1864.089223974272,87.5359031424161,6.664111580803319,0,Commercial Auto,17,1
49474.80981132015,12,4128.813648514493,87.8742779752546,3.908846090906335,0,Personal Auto,1,1
51321.28916347242,4,657.8901683190888,36.7613833465809,1.1135331971969642,0,Personal Auto,23,1
56078.91693715366,2,4087.257226212548,90.7805480588929,4.883517033622306,0,Personal Auto,12,1
31290.00105030477,1,3913.754876663134,63.02177819320445,5.325713676883117,0,Commercial Auto,4,1
40100.16022279638,4,3193.542488929301,80.7591386562783,13.076717236020324,0,Personal Auto,24,1
31162.92832295139,13,4859.809082784175,78.83760658560955,11.288766299977464,0,Commercial Auto,20,1
88045.01460156386,10,4241.860620381697,86.49988495201887,13.846962022755028,0,Commercial Auto,8,1
74347.98608131697,8,1650.1760607460133,58.887291724753396,10.126208508230132,0,Personal Auto,23,1
58894.91100062887,0,3931.951602355889,29.091349866990612,5.300762506269908,0,Personal Auto,11,1
45006.73880469259,2,1491.4362024980767,62.35220192316733,12.473834887327644,1,Commercial Auto,15,1
34528.35433578295,14,1351.7323798493103,82.14640749063675,7.672668467616387,1,Personal Auto,18,1
78687.59671989837,7,1303.522456143967,58.60303477511499,5.578368693173219,0,Personal Auto,18,1
48620.40912183145,7,2822.019091895211,97.53688627635854,6.689471035971162,0,Personal Auto,20,1
66324.16515730301,3,3017.720475286517,56.81952900322019,9.923647491521903,0,Commercial Auto,2,1
56184.85267470359,12,3436.0668120157156,52.13034202030915,6.522126944714064,1,Personal Auto,16,1
61121.17069349011,5,5698.306369193603,73.29933612887282,13.556965619644302,0,Personal Auto,14,1
44671.77414666651,1,1533.8706549821989,53.541199133358276,12.915871144818041,0,Personal Auto,20,1
64758.25185306046,2,4132.204693693627,69.23242308302274,8.925863284035453,0,Personal Auto,17,1
68511.942967182,6,1842.8149246734527,91.63485267787269,7.9799392706669785,0,Personal Auto,21,1
35752.171337601125,1,3176.9831980376916,92.51628310561408,10.872349748170064,0,Commercial Auto,19,1
36467.65859886776,5,4417.004283655993,55.240555894415365,10.747991538728883,0,Commercial Auto,24,1
23326.26656921966,12,4551.9268711093855,78.88142766139109,6.546361447729513,0,Personal Auto,1,1
15874.826847615275,1,3421.471289759494,84.84340386035373,5.6951931108340945,0,Personal Auto,9,0
42653.967980777525,2,373.2558015587423,66.41537457010773,3.7568952281564734,0,Personal Auto,21,1
41449.25887049081,1,1841.7694132757326,89.17960998984525,2.303653711975193,0,Personal Auto,13,1
91237.1707184567,6,6159.621056392279,75.3802060395007,8.699123512325839,0,Commercial Auto,13,1
66419.76674435554,0,4199.010080738328,83.53883143575766,4.163036367720005,0,Personal Auto,24,1
49294.28559927528,14,2866.9053843307183,82.74519904460705,6.747061820299934,0,Commercial Auto,2,1
20426.577830765447,14,3125.562509996424,66.33935396433463,5.396863011554199,0,Personal Auto,18,1
67891.46515976256,8,3580.2185563921175,33.569723220517076,4.296933707165256,1,Commercial Auto,11,1
71063.01977239396,6,3961.104655583643,87.7300933893805,15.10939271579567,0,Personal Auto,14,1
56760.81857994031,0,2806.207337082101,73.58202931270122,1.2960505225927594,0,Commercial Auto,4,1
54064.01619915156,2,6915.030226616004,92.2537132572752,9.11831031407295,0,Personal Auto,9,1
31980.300639970028,4,1982.665325268783,37.92944900970493,9.450697331723209,0,Commercial Auto,24,1
54080.08900227563,13,2432.9001659168475,93.72881590055113,0.7323374175677131,1,Personal Auto,15,1
48629.81219044489,7,3948.152641271207,78.18654063384153,7.230124205695649,0,Personal Auto,15,1
45646.17608985369,13,3452.8526841997354,89.6277453703729,9.495120399190649,0,Personal Auto,5,1
50372.950625546066,3,2464.41166830914,54.530450968368235,8.666556257867006,0,Commercial Auto,18,1
48538.884930057255,13,3285.3997293074012,78.39057627843053,4.348924803632395,0,Personal Auto,22,1
28098.39388533539,4,3812.6471244413133,65.64595634323321,12.446334519696375,0,Commercial Auto,19,1
59884.360584770715,2,4456.117149319562,67.91860471815134,11.707222793568477,0,Personal Auto,10,1
22319.905817929754,11,1491.4575646526264,93.1010695491033,9.113317807268523,1,Commercial Auto,8,1
19236.429610744904,0,3296.1955602569446,72.16162793548632,7.72044467295591,0,Personal Auto,5,1
62165.79826248509,5,3980.5781256217597,92.87277371558153,6.301632738578878,1,Personal Auto,2,1
46691.72346829676,8,3435.0970898318806,95.963848962624,12.688687889346207,0,Personal Auto,4,1
60586.216415727446,12,3909.710976438969,69.66456939593571,7.538086358444601,0,Personal Auto,18,1
76412.01289659902,14,3499.536237132162,55.38708797220351,1.9935475710714432,0,Personal Auto,13,1
49733.38277825051,13,3752.723845229603,96.55766807977757,8.845695196617518,0,Personal Auto,14,1
35684.482436125996,14,2324.3187679562257,91.52278650212565,11.887746874885465,0,Personal Auto,10,1
23312.08259113101,8,5130.235883857959,62.412388083476735,12.968919689401945,0,Personal Auto,3,1
72650.65471185595,3,5894.155484370096,98.00110596122884,4.247447852462974,0,Personal Auto,23,1
46506.687364387915,12,1936.5374490706135,61.43915035170628,6.737402930839877,0,Personal Auto,16,1
81220.39940076605,1,3204.835433392312,68.03563040772235,6.542230609086733,1,Personal Auto,17,1
70232.59011521822,12,3897.1029146937576,88.0788748293076,9.638299611639818,0,Personal Auto,1,1
