tenure_months,claim_frequency,monthly_premium,service_interactions,auto_bundle,home_bundle,payment_method,household_size,agent_visits,digital_engagement_score,churned
17,0,189.43037665773892,1,0,1,ACH,4,0,0.81751070358417,0
98,3,155.87114949866796,0,1,1,Credit Card,2,1,0.8173650763909724,0
17,0,128.1395342430675,0,0,1,Credit Card,4,1,0.5096906172937932,0
43,0,151.68513146122558,0,0,0,Credit Card,3,0,0.10681632332180761,0
21,0,136.39096076684555,0,1,1,ACH,2,0,0.7910994885842997,0
113,0,123.99570598113607,3,0,1,ACH,5,1,0.499637494348705,0
34,0,161.97378416059874,2,0,0,ACH,5,0,0.470547817606896,0
104,0,133.18459158294982,1,0,1,ACH,3,0,0.29473063468461536,0
115,0,104.45116418787049,2,0,1,ACH,5,0,0.1337250890704687,0
27,0,127.75372590883893,1,0,1,ACH,3,1,0.50725649328482,0
4,1,143.37248238644304,0,0,0,ACH,2,0,0.9338900169740607,0
2,0,114.42239781755283,5,0,0,Credit Card,1,0,0.5399476690427432,0
22,1,184.6583933247189,4,0,0,Invoice,2,0,0.3409848577081601,0
48,2,114.14866571410155,0,0,0,ACH,5,1,0.41762384864266033,0
20,0,199.55439577576865,5,0,0,ACH,2,2,0.5258960129033813,0
114,1,173.6767494007354,0,0,1,Credit Card,3,0,0.8947201983385317,0
57,0,118.60560335154871,3,0,1,Credit Card,5,0,0.39473826500178577,1
101,0,150.76420247476352,1,0,0,ACH,3,0,0.9341408088602625,0
2,0,182.3284974154329,0,1,1,Credit Card,4,0,0.8985479973837323,0
16,0,141.14707335501146,0,0,1,ACH,5,0,0.7522295969620203,0
55,0,111.10024941908486,1,0,0,Credit Card,3,0,0.8349697509972852,0
20,0,150.25368081113146,4,1,0,Credit Card,4,1,0.6181882306066978,0
20,2,206.60892708224912,1,0,0,Invoice,1,0,0.2712871114668431,0
3,1,102.21383085346561,3,0,0,ACH,2,1,0.8702617121479058,0
33,1,163.56840330925522,3,0,0,ACH,5,0,0.5557542810017878,0
91,1,147.23614608501413,2,0,1,Invoice,2,1,0.42899619488282487,0
95,1,143.4186715721834,0,1,0,Invoice,1,1,0.27684068013779806,0
61,0,135.27195686248083,2,0,0,Credit Card,4,0,0.38075819128841615,0
22,0,137.3966512853121,3,1,0,Credit Card,2,0,0.6195907210200807,0
54,0,178.12361668544045,0,1,0,ACH,4,1,0.576576048822333,0
74,1,164.9040369305946,1,0,0,Credit Card,5,0,0.07556442646735069,0
18,0,117.09146465133698,0,1,0,ACH,5,0,0.334141719942193,0
49,1,193.78589405162356,0,1,1,Credit Card,3,0,0.24259877843952246,1
98,1,108.11799085246741,0,0,0,Credit Card,3,0,0.5544457104874573,0
50,2,166.92750590444976,2,1,1,ACH,2,0,0.4490318132117091,0
57,0,152.56832935489422,2,1,1,Invoice,5,0,0.9098007344467208,0
98,0,183.01964327372184,1,0,0,Credit Card,3,0,0.24069146609364997,0
80,0,157.7571814562934,1,0,0,ACH,2,0,0.41642452613001296,0
20,0,178.76675956983732,4,1,0,Invoice,4,1,0.7660205391204169,0
73,1,146.363160372389,2,1,1,Credit Card,2,0,0.03423963151050684,1
110,1,176.28757280510754,5,1,1,Invoice,4,0,0.7106187358817758,0
26,0,157.44607033529184,2,0,0,ACH,4,0,0.2521137137028937,0
107,0,211.58985068824344,3,0,1,ACH,3,0,0.26086991218456274,0
70,1,126.25570646024988,2,0,0,Credit Card,5,0,0.7491692162354602,0
80,0,182.96104820890122,1,0,0,Invoice,1,0,0.2391277787539195,0
40,0,161.0787463619907,2,1,0,ACH,4,1,0.2426031766771,0
6,0,152.44449341430996,3,0,1,Credit Card,1,0,0.705725322361026,0
4,0,130.16373705901083,6,0,1,ACH,1,1,0.7547952614232779,0
79,0,160.58348956523386,0,0,1,ACH,2,2,0.7429827073925013,0
117,0,102.95899279629266,1,0,0,ACH,3,0,0.542803966396694,0
72,1,106.11841586397983,3,1,0,ACH,3,0,0.2862997190677483,0
43,0,168.5404462121033,0,1,0,Invoice,5,0,0.18885304042752088,0
92,0,100.5406540755233,1,0,1,Credit Card,3,1,0.9183990011782949,0
113,0,190.30322331084537,3,0,0,ACH,5,0,0.4553859428893453,0
26,0,138.97009950640302,1,0,1,ACH,4,0,0.6832287237520143,0
13,1,154.70036507768432,2,1,0,ACH,2,1,0.5659809935919363,0
114,1,149.47563189967875,0,1,0,ACH,2,0,0.5013422281118743,0
6,1,159.8345563698999,3,1,0,ACH,5,0,0.7368789455433766,1
106,2,138.85771670519006,0,0,0,ACH,1,0,0.1942668959577669,0
18,1,136.21146417099465,2,0,1,ACH,1,0,0.5548980742419971,0
14,2,143.46167116823787,1,1,1,ACH,5,1,0.14425229669397144,0
33,0,178.72647508986333,3,0,0,Credit Card,5,0,0.5211540021221472,0
38,0,181.251707938694,2,1,0,Credit Card,3,0,0.20401703725105672,0
40,0,185.4735207682984,0,0,1,ACH,5,0,0.9508348212048396,0
4,0,158.22101785597346,1,0,1,Credit Card,2,0,0.6663584347360946,0
102,0,141.24737392082773,3,0,1,Credit Card,1,2,0.2628601456435053,0
99,0,96.87641220137209,2,1,0,ACH,1,0,0.2574684122665099,0
81,2,166.559740194909,0,0,0,Invoice,5,0,0.6676267756540819,0
109,0,172.4915462361843,3,1,0,ACH,1,0,0.7399111321104397,0
112,0,135.18096529239705,1,1,1,Credit Card,2,0,0.6931052509739624,0
118,1,171.49013921684343,2,1,0,Credit Card,4,0,0.4501702789312544,0
45,1,185.95031618270525,0,0,1,ACH,5,0,0.7510099064337624,0
73,0,150.11791120254156,2,1,0,ACH,3,0,0.6691395737330659,0
91,0,178.99034141395222,2,0,0,ACH,5,0,0.562356784067886,0
80,0,156.520082302136,0,1,0,Invoice,1,1,0.5899966652153934,0
95,0,95.24454368959998,1,0,0,Invoice,5,0,0.7272636962835883,0
81,0,133.1153498731316,2,0,0,Invoice,3,0,0.16017836592543774,0
47,1,134.99331524798149,2,0,0,ACH,3,0,0.4827157833024483,0
68,0,163.17892787780588,2,1,0,ACH,3,0,0.694357994447014,0
24,0,121.39682687740088,1,1,0,Credit Card,4,0,0.7483930584650593,0
114,0,134.13416233742154,3,0,0,ACH,4,0,0.1321615182175321,0
107,0,118.42976780760709,2,0,0,ACH,5,0,0.6718513020572492,0
73,0,146.1425549301506,3,0,0,ACH,1,0,0.521695128769913,0
92,1,149.39346611906421,2,1,0,ACH,5,0,0.5242776002492295,0
40,0,176.54140392930682,2,0,1,ACH,2,0,0.7079537801202216,0
46,1,171.21532515426733,0,0,1,Credit Card,5,0,0.3266937601881727,0
62,1,152.2409150984245,1,1,1,ACH,5,1,0.4725919619387846,0
32,0,154.54127211058932,2,0,1,Credit Card,4,1,0.6661650534797596,0
3,0,150.57029221608298,0,1,0,ACH,4,0,0.8619525222721484,0
48,1,150.68625036516562,4,0,0,ACH,4,0,0.4979895008283466,0
87,2,193.70915729536128,0,1,0,Credit Card,4,0,0.21433374029335125,0
32,0,72.72330359934976,2,0,1,Invoice,1,1,0.8258179040889879,0
83,1,142.0410520963991,1,0,0,ACH,3,0,0.31232476956190397,0
72,0,156.69262795605349,4,0,0,ACH,3,0,0.3192006659941274,0
51,0,181.2068437446271,3,0,0,Credit Card,2,0,0.5343510051347055,1
87,0,114.4827029770394,2,1,0,Invoice,1,1,0.6533471013270811,0
102,1,157.71731309787262,4,1,1,ACH,1,0,0.4088187802463837,0
114,0,173.16976185454666,1,0,0,ACH,2,0,0.5046703175621754,0
90,1,133.95078977890236,3,1,1,ACH,2,0,0.8968676820778313,0
11,0,90.04830319168033,1,1,0,ACH,5,0,0.8480102472547256,0
41,0,136.51796615772386,3,1,1,Invoice,2,0,0.08005032691578338,0
63,0,111.28871365040767,3,0,1,Credit Card,1,0,0.07900860009379888,0
10,0,166.84165235508118,2,1,0,Credit Card,3,0,0.8190560885813281,0
50,1,121.78741386747552,0,0,1,ACH,1,0,0.599361582587242,0
16,1,200.7302394940632,4,1,0,Credit Card,5,0,0.8745900025343298,0
66,2,151.55848672954883,2,1,1,Credit Card,1,0,0.5568194753826922,0
22,0,123.15195582277076,2,1,0,ACH,3,0,0.4095117791401256,0
33,1,132.1758811150255,3,0,0,Credit Card,2,0,0.7547439836033495,0
37,0,114.54868872819222,2,0,0,Invoice,4,1,0.5238605414182348,0
116,1,159.00000786768751,2,0,0,ACH,5,0,0.7268601085534196,0
54,0,192.04951064433732,1,1,1,ACH,1,1,0.8500473588309652,0
67,0,140.84880209016018,2,1,0,ACH,5,0,0.7507976641454404,0
111,1,175.05956772865954,4,1,1,Credit Card,2,0,0.35119083043042304,0
2,0,119.0431171006405,1,1,1,Invoice,3,0,0.8168320479732362,0
34,1,156.5558541847882,0,0,1,Invoice,5,0,0.9586305246402362,0
51,1,216.43075785317762,2,0,0,Credit Card,3,0,0.8244203674512021,0
107,1,105.14516169666838,1,0,0,Credit Card,1,1,0.6094657583387162,0
86,1,184.2827269787451,1,0,1,ACH,4,1,0.7021537823926023,0
81,0,182.52367474377797,0,0,0,ACH,1,1,0.39842504175434046,1
46,1,90.91317000909169,3,0,0,ACH,4,0,0.40972687501588584,0
102,0,104.28101743240292,1,0,1,Credit Card,1,0,0.7863919453259056,0
23,0,118.02747020246142,0,0,0,ACH,4,0,0.16238199926897837,0
48,0,176.37311443914356,0,0,0,Credit Card,1,1,0.32362313087494093,1
43,1,134.44320275182542,2,0,1,Credit Card,3,0,0.3466330832051075,0
1,0,142.2853565583711,1,1,1,Credit Card,1,0,0.9149416873200669,0
11,0,168.52887472225154,2,1,1,Credit Card,1,0,0.43879496835877035,0
94,1,150.84124260075131,1,1,1,Credit Card,1,0,0.5267628707942273,0
113,1,154.07344510375177,3,1,0,ACH,4,0,0.37655525436805276,0
30,0,137.66079797382167,0,1,1,Invoice,1,1,0.390701880917057,1
10,1,181.0200605130376,1,1,0,Credit Card,2,1,0.526292744153696,0
17,0,123.95549947655908,2,0,0,ACH,3,0,0.7589018416995826,0
7,0,197.54091521386655,3,0,0,ACH,1,0,0.7530793667837163,0
96,0,137.14521401255524,2,0,1,ACH,4,1,0.35720767693354705,0
6,0,123.34804592922478,1,0,0,Credit Card,1,1,0.32916099749573235,1
82,0,166.67499308551905,2,1,0,ACH,5,0,0.44695292535490827,1
95,0,160.8013570157405,4,0,1,ACH,4,1,0.5945162653232775,0
26,1,87.8577450788631,3,1,0,Credit Card,3,1,0.7394730104684275,0
28,0,153.8980546404054,1,1,1,ACH,4,0,0.43717384373464074,0
32,1,106.75591160837168,2,1,0,Invoice,1,0,0.27060574014169525,1
91,0,122.36454307364065,2,0,1,Invoice,3,2,0.24888669824525197,1
112,0,170.84420120788357,1,0,1,ACH,5,0,0.7689239965439121,0
90,1,121.36229242286835,2,1,0,Credit Card,4,1,0.3832229566541656,0
32,2,157.8840464106584,0,0,0,Credit Card,4,0,0.7889181679467401,0
86,1,135.8243480248462,0,0,0,ACH,1,1,0.22370350722090088,0
84,0,205.19623564627173,3,0,1,ACH,5,0,0.19148120002261235,0
51,1,144.31304763030556,1,1,0,Invoice,2,0,0.5039585631965754,0
16,0,111.93196139967714,1,0,0,ACH,4,1,0.4966792261650721,0
38,0,114.02974969809715,1,0,0,Invoice,1,0,0.8829839973485144,0
97,1,119.98246679836181,3,0,0,ACH,2,0,0.2973526993693004,0
62,0,150.9590666794937,1,1,0,Credit Card,4,0,0.9322060502164907,0
14,0,147.03103310159776,1,1,1,Credit Card,5,0,0.4031981939948716,0
109,0,176.1826877402846,1,0,0,Credit Card,3,0,0.5297238724941585,0
62,0,152.10440581666813,4,1,0,ACH,4,1,0.6644364884984433,0
42,0,150.9326776925666,4,0,0,ACH,1,0,0.7073033360317817,0
5,1,156.77560873131517,3,1,1,ACH,2,0,0.6982486982915636,0
69,0,143.15881584503484,2,0,0,ACH,4,2,0.43466624440677654,0
66,1,155.79977603653998,3,1,0,ACH,4,0,0.43372484095091823,0
18,1,170.51116921237718,2,0,0,Invoice,5,0,0.9195743141746755,0
101,1,170.50636188004532,3,0,0,ACH,3,0,0.7692096745988204,0
60,1,130.6407165984282,1,0,0,ACH,4,0,0.2405835713167187,0
11,0,93.94617187085554,1,1,0,Invoice,1,1,0.39263062911228386,0
24,1,122.72458310651233,1,0,0,Invoice,3,0,0.7562534007458478,0
33,0,155.4119347835689,0,0,1,ACH,4,0,0.5385828097610865,0
90,1,72.28728733388459,1,0,0,ACH,1,0,0.8705894011298551,0
91,0,132.66284569706212,1,1,1,Credit Card,5,0,0.395005381497646,0
98,1,160.39232106384844,2,0,0,ACH,4,0,0.8961990192194113,0
73,0,129.98773015084495,2,0,0,Credit Card,4,0,0.7464221607326994,0
109,1,113.346616514467,0,1,0,ACH,5,0,0.8998186956623996,0
38,0,199.4926716032154,3,1,0,ACH,5,1,0.4098720309869331,0
70,1,188.40921727485616,4,0,0,ACH,5,0,0.5999065499150079,0
75,3,139.10134807156916,2,1,1,ACH,1,0,0.16765717181466047,0
44,0,186.51677955838696,1,0,0,ACH,5,2,0.2744618834594707,0
55,2,185.78221385678026,2,0,1,ACH,3,0,0.7934170753377342,0
84,0,112.91768429144493,2,0,0,Credit Card,5,1,0.18202289716069864,1
103,0,227.21008470475084,0,0,1,ACH,2,0,0.5997683155917694,0
110,0,118.67747237286308,1,0,1,Credit Card,4,1,0.7303879243612004,0
35,0,138.88114687032854,1,0,1,Invoice,5,0,0.6839528331739532,0
86,0,113.89454317672788,1,0,1,ACH,5,0,0.38635283909300294,0
91,1,149.07382057545126,2,0,0,ACH,1,0,0.5624172822631285,0
112,0,107.28458439203521,2,0,0,ACH,1,1,0.2205977892873465,0
76,0,146.50082091479743,2,0,0,Invoice,1,0,0.3076127876671818,0
24,0,179.1732740842378,2,1,1,ACH,2,2,0.2509804840493798,0
89,0,153.09027305266264,5,1,1,Credit Card,3,0,0.22633509977498192,0
21,1,138.7407842168587,1,1,0,ACH,4,0,0.6576471555217188,0
46,0,193.02591433691978,2,0,1,Invoice,3,0,0.2331572159717141,0
59,2,119.75207731628129,3,1,0,Credit Card,5,0,0.691051132939265,0
87,1,175.67473480246488,0,0,1,Credit Card,2,0,0.59888938382331,0
20,0,137.55258674227312,1,0,1,Credit Card,3,1,0.4140019165392732,0
84,0,153.07714248314423,1,0,0,ACH,5,0,0.09648614573520359,1
18,2,147.53117572598168,4,0,0,ACH,3,0,0.5583386066524624,0
47,1,150.41283157708318,0,0,0,Credit Card,2,0,0.6595452536417518,0
15,1,144.96032112365202,1,0,1,Credit Card,2,1,0.70224396341927,0
4,0,123.08027226891804,3,1,1,Credit Card,2,0,0.6288533105061314,0
39,0,129.46887637285738,1,1,0,ACH,2,0,0.542044201477634,0
115,3,159.74773070455873,3,0,1,Invoice,4,0,0.4296832800450622,0
67,1,143.2458644397798,1,1,0,Credit Card,3,0,0.42353253845822336,0
85,1,111.57725369640407,3,0,0,ACH,5,0,0.5895195608414824,0
28,1,125.28588882285254,1,1,0,ACH,3,1,0.5790846384958106,0
25,2,125.64159416172095,2,0,0,ACH,3,1,0.4926095821671554,0
108,2,144.74950125995744,1,0,1,Invoice,2,0,0.6643860041100016,0
87,0,151.72649408750712,1,1,0,Credit Card,4,1,0.8247809254687587,0
59,0,149.08126881031538,1,0,0,ACH,2,1,0.2263544962857624,0
34,1,126.71737343844747,4,0,0,Credit Card,1,0,0.6659097927262179,0
103,1,146.83752789031,4,1,0,Invoice,4,0,0.39021015339824094,0
56,0,105.22853399778239,0,1,0,ACH,5,1,0.7338411668726269,0
7,0,59.756935681035344,3,0,1,Credit Card,4,0,0.6293974457945025,0
103,0,144.5909113231445,2,0,0,Invoice,3,0,0.6625952882169498,0
50,0,96.60741830010363,0,0,0,ACH,1,0,0.5939118016820499,0
54,0,117.78847309826297,1,1,1,ACH,4,0,0.2644922686544108,0
46,0,109.98844168650602,1,0,0,ACH,1,1,0.6370879463274485,0
35,0,164.98877101763276,1,0,0,Invoice,3,0,0.8507661262313067,1
72,2,109.8055265605829,2,1,1,ACH,3,0,0.8755376728650516,0
37,1,154.33241425755637,1,0,1,ACH,1,0,0.33478260685000055,0
61,1,131.35839888007425,2,0,0,ACH,3,0,0.7584220028861415,0
10,0,108.90202260495619,2,1,1,Credit Card,2,0,0.857278652586989,0
100,1,98.71459734276628,3,0,1,Credit Card,3,2,0.7296030801931398,0
27,0,159.76238558808672,2,0,1,ACH,1,0,0.48177600393322134,0
73,0,157.46168431296772,1,0,1,ACH,3,1,0.7665103628338861,0
33,0,169.06115745782253,2,1,1,ACH,1,0,0.7361383807360949,0
23,1,200.74924489782194,2,0,1,Credit Card,4,0,0.2731574326132064,0
21,1,153.93563988114758,3,0,0,Credit Card,5,0,0.5480023149787142,0
85,1,154.18623172417463,3,0,0,ACH,2,1,0.6727691828834914,0
8,0,142.01548194064796,2,0,1,ACH,2,0,0.5446035638076165,0
95,0,148.85786756699028,2,1,0,ACH,3,0,0.442020032099252,0
56,1,135.15319045769303,0,0,1,Credit Card,5,0,0.18907242639955127,0
55,0,118.80396231029343,2,0,1,Credit Card,4,0,0.4924635697482521,0
26,0,205.41165428436594,0,0,1,ACH,4,0,0.9126610830907547,0
43,0,89.7191850348926,3,1,0,ACH,2,0,0.42101599814560753,0
88,0,153.1599080002853,1,0,0,ACH,4,0,0.9046668358122744,0
106,0,158.79674541650039,4,1,0,ACH,4,0,0.10028191649577732,0
110,1,149.99844103444212,2,0,0,ACH,3,0,0.5781374078056475,1
74,2,116.61331481510449,0,0,0,Credit Card,4,1,0.5461428172637155,0
33,1,139.68504032997893,0,0,1,ACH,1,1,0.16702009218795627,0
10,0,131.56290570395632,3,0,0,Invoice,1,2,0.8800167944719258,0
69,2,113.13262767414,1,0,1,Credit Card,5,0,0.18659495296934833,0
66,1,143.94034477982936,2,0,0,ACH,5,0,0.9837274815098479,0
61,0,133.06979023106345,0,1,0,ACH,1,1,0.7327265211584659,0
63,0,128.69925899454785,4,1,1,ACH,5,0,0.32762640434587287,0
9,0,165.71908693340026,2,1,0,ACH,2,1,0.6907628021555937,0
47,0,113.41974358289929,1,1,1,ACH,2,0,0.6161656926835268,0
15,0,158.365497998716,1,0,0,ACH,5,0,0.7113529597130862,0
102,0,126.81310726894975,4,0,1,ACH,5,0,0.6691696605648867,0
106,2,157.91004450352008,2,0,0,Invoice,4,1,0.656861854791087,0
99,0,147.1545346989112,3,0,0,ACH,4,0,0.6804695235200816,0
57,1,152.27045948981686,2,0,0,ACH,3,0,0.6144891469678337,0
96,0,115.65295694283981,0,0,1,Credit Card,2,0,0.4442429218033892,0
96,1,121.76238628093344,4,1,1,ACH,4,0,0.5906856127168028,0
42,1,119.31014762181732,1,0,0,ACH,2,2,0.7140697493583703,0
8,0,150.15886640735837,3,1,1,ACH,5,0,0.4845760228162992,0
101,0,167.31517954556423,1,0,1,ACH,3,0,0.903063375557293,0
71,0,177.246917353265,2,0,0,Credit Card,4,0,0.5820654247913932,0
54,0,129.88544836004556,3,0,0,Credit Card,5,0,0.10251822864310337,0
103,1,147.41613260655447,5,0,0,Credit Card,3,1,0.6377779483099764,0
114,0,96.39239563276614,4,0,0,ACH,3,1,0.30828584616170607,0
104,1,78.40117876715804,0,1,0,ACH,2,0,0.3757957013285395,0
2,0,118.86800844839182,0,1,1,Credit Card,1,0,0.18822634613033123,0
1,0,124.847529237994,3,0,1,Credit Card,1,0,0.5381096113177061,0
59,0,98.25851006428466,1,0,0,Credit Card,4,0,0.7258076554634495,0
63,1,91.49303661504746,2,1,1,Credit Card,5,1,0.8277679725380377,0
28,0,160.69913292318947,0,0,0,Invoice,4,0,0.6341640273192085,0
44,1,120.6457557752354,1,0,0,Credit Card,4,0,0.24955521498428318,1
68,1,94.35458727376066,2,1,0,ACH,5,0,0.3480792445546269,0
91,0,214.14686245124648,3,1,0,ACH,4,0,0.643875624274351,0
91,0,149.7684175544254,1,0,0,ACH,5,1,0.5151098872016482,0
9,1,135.0738554312638,2,0,0,Credit Card,5,0,0.3689863305633308,0
46,0,164.8413680980303,1,1,0,Credit Card,3,0,0.4313967312110714,0
32,0,121.79694989175265,3,0,1,Credit Card,1,0,0.4701148262532982,1
35,0,192.01638788980407,0,1,0,Credit Card,1,0,0.7672842590505312,0
97,0,98.42362274250479,0,0,0,ACH,1,0,0.8901479988896164,0
52,0,105.34625586299667,1,0,0,ACH,2,2,0.3677730471536679,0
56,1,140.3118420899587,3,1,0,Credit Card,4,0,0.24238927170160188,0
117,0,121.50035833718026,0,1,0,Credit Card,3,0,0.6083920239047458,0
54,0,186.56010960131192,0,1,1,ACH,5,0,0.2975843974097961,0
90,0,96.38583806524507,1,1,1,Invoice,2,0,0.923925584642564,0
116,1,122.44089249142112,3,1,0,ACH,5,1,0.9505585358200112,0
117,1,151.39912000788576,0,0,0,ACH,5,0,0.4869402144635535,0
39,1,161.07602030227477,2,0,0,Credit Card,4,0,0.7660562015598051,1
49,0,174.20006434360272,4,1,0,Invoice,1,1,0.5553970117565116,1
5,2,154.46565130952916,3,0,0,Invoice,1,1,0.4945061994293194,1
90,1,210.08024782163068,2,0,1,Invoice,5,0,0.7581484156593169,0
47,0,129.96546627085013,2,0,1,ACH,3,0,0.6905143065831032,0
2,2,149.3671684341927,1,0,0,Invoice,1,0,0.38578171146720575,0
19,0,169.70643557310902,0,0,0,ACH,4,0,0.8830985184908052,0
22,0,134.6178901964561,1,1,1,Invoice,1,1,0.7689048136231937,0
10,1,135.2805563911181,2,1,0,Credit Card,4,1,0.7062791043042365,0
9,3,130.13788272956467,1,1,1,ACH,3,2,0.894555216738204,0
68,2,124.74060920630149,0,1,1,ACH,5,0,0.3304884668266647,0
28,0,110.21404941194672,1,1,0,ACH,4,0,0.28118685637504537,0
114,0,127.35926406191818,2,0,1,Credit Card,4,0,0.6813028056623038,0
69,1,97.60652448936543,8,0,0,ACH,1,0,0.9576903804358177,0
69,1,155.25474664075773,0,0,1,ACH,3,0,0.3773036514821861,0
63,1,96.26705024297303,3,1,0,ACH,3,0,0.5042112811788471,0
78,2,205.57680797498784,0,1,0,ACH,4,0,0.39147052951155725,0
94,1,194.64773071825473,2,0,1,ACH,3,0,0.7455870717498035,0
39,0,176.84143233037065,2,0,0,ACH,2,1,0.4227565454328351,0
74,2,137.46610682050212,3,0,1,Credit Card,1,0,0.24788291531253404,0
68,0,126.21181157900698,0,0,1,Credit Card,3,2,0.5776751874193301,0
82,1,180.33874656463104,3,0,1,ACH,2,0,0.17269525600548952,0
90,0,149.13505361286013,2,0,0,ACH,3,0,0.7089030733681084,0
91,0,160.4327974994975,3,0,0,ACH,2,0,0.7399435555597156,0
71,1,122.1711277678275,0,0,0,ACH,2,1,0.7175776179798067,0
9,2,175.5442682008384,1,1,0,Credit Card,2,2,0.7132400111407147,0
96,3,119.75481674369223,1,0,0,Invoice,5,1,0.3694134309927761,0
116,0,146.837018207802,0,0,1,ACH,4,0,0.47131016321775787,0
66,2,91.90706168045097,3,1,1,ACH,2,0,0.4368078129233324,0
53,0,124.0296685201322,2,0,1,ACH,4,1,0.7358412132610745,0
24,0,158.57337714392528,0,1,0,ACH,4,0,0.1924603404535595,0
55,0,130.12223554769233,4,0,0,Invoice,4,0,0.7931587443257119,0
70,2,130.21807553840216,3,1,0,ACH,2,0,0.8253577126702103,0
93,0,167.13348609158152,2,0,1,ACH,2,0,0.7457016360323256,0
59,0,141.35834472666855,2,1,0,ACH,5,0,0.7517808804113701,0
22,0,180.6452719845879,2,0,0,ACH,4,0,0.9423620636620152,0
20,0,71.29903024788231,2,1,1,Credit Card,2,0,0.15680505272730988,0
64,0,160.49323977573724,1,0,0,Credit Card,2,0,0.7339608572421065,0
74,0,158.65070590497302,1,0,1,ACH,4,0,0.39649429419189924,0
106,1,97.34917122115202,3,1,1,ACH,4,0,0.3021604116118411,0
98,1,104.69023249283393,3,0,1,Credit Card,5,0,0.0862768861857988,0
69,0,169.7156473326145,3,1,1,ACH,3,0,0.7366843221058993,0
17,1,111.58060023896032,3,0,0,ACH,4,0,0.6033698761928241,1
99,3,124.44343833977247,3,0,1,Credit Card,2,0,0.7357723875233501,0
65,1,161.3293961945287,1,0,0,ACH,3,1,0.284417247406374,0
101,1,133.52803148134456,0,0,0,ACH,1,0,0.3007317322204196,0
88,0,157.69330568617954,1,1,1,ACH,1,1,0.10888190239379644,0
38,1,117.50299311652465,2,0,0,ACH,3,0,0.8159283713327738,0
48,0,152.30792300060966,2,0,0,ACH,3,0,0.2978401936117535,0
50,0,175.7657200117467,1,1,0,Invoice,2,0,0.9054284131600479,0
33,1,153.1385409641359,3,0,1,ACH,3,2,0.4958054208921651,1
92,1,77.8585343433982,1,0,0,ACH,1,0,0.6703624871889563,0
45,0,162.87631220483058,0,1,1,ACH,4,1,0.514666910098987,0
83,3,145.1518718001736,1,0,1,ACH,2,0,0.1991720334823818,0
65,0,116.34955016722229,1,0,0,Invoice,3,2,0.39375877350744876,0
49,0,185.02490347405643,0,1,0,ACH,5,0,0.364658957376909,0
82,1,91.31647342591226,0,1,0,Credit Card,2,0,0.730544017387645,0
21,0,199.39537165420938,4,1,0,Credit Card,4,0,0.7206203645411328,1
67,1,124.49845105705617,2,1,0,Invoice,3,0,0.3611208147355772,0
18,1,190.42144948050134,2,0,0,Invoice,3,0,0.17587853973097645,0
13,0,142.0665987692526,4,0,0,ACH,2,0,0.16653706955718564,0
99,1,103.65049464403117,0,0,0,Credit Card,4,1,0.38417075754533747,0
98,0,146.22926004108743,1,1,0,ACH,5,1,0.6558139374671794,0
81,2,153.299708819902,2,1,1,Credit Card,3,0,0.5788643378852157,0
110,0,159.56971467448912,1,0,1,ACH,3,0,0.5135808286944503,0
73,0,175.0777312343804,1,1,0,ACH,1,0,0.5792228980077644,0
13,2,116.58126978997872,0,1,0,Credit Card,3,0,0.356648833672964,0
46,1,158.0865098388467,1,0,0,Invoice,1,0,0.8851118103147094,0
30,0,165.38689919591837,0,1,1,Credit Card,4,0,0.4842177297635819,0
86,1,135.258352604877,1,0,1,Credit Card,1,0,0.655775623374353,0
21,2,115.40265322100161,1,0,1,Invoice,3,0,0.2694211450118958,0
72,1,114.8078406277826,4,0,0,ACH,3,0,0.3451338438476059,0
102,0,165.75955327439596,1,0,0,Invoice,3,0,0.235758116421863,0
22,0,167.2369474079993,1,0,0,ACH,3,0,0.761737896686472,1
109,0,118.59882704288275,1,1,0,Credit Card,1,1,0.21551676567969674,0
84,2,103.36870827432257,4,0,0,ACH,3,0,0.20283618885032703,0
6,0,180.36436719598274,1,0,0,ACH,3,0,0.6559892247923578,0
64,1,96.95578263220257,2,0,0,ACH,1,0,0.6186549000625996,0
40,1,148.11474544276393,1,0,0,Credit Card,5,0,0.8520551430140867,0
84,1,119.28839764350329,0,1,1,ACH,5,2,0.5489977973996933,0
23,0,90.9175705022727,2,0,0,Invoice,5,1,0.1643926620661568,0
59,0,147.04970158238123,1,1,0,Invoice,2,0,0.7166829494902787,0
56,1,137.65787453357737,2,1,0,ACH,5,0,0.2996598346809429,0
60,0,186.32481657328557,1,0,0,ACH,4,0,0.1660827391845536,0
110,0,211.18131331161592,2,0,1,ACH,1,0,0.32475061610799794,0
113,1,137.7151038809301,1,0,0,ACH,3,0,0.5268771427964897,0
9,0,173.95474642224582,1,0,1,Credit Card,5,0,0.18164446950493895,0
94,0,174.53572963554794,2,0,1,ACH,5,0,0.2650883130247938,0
21,0,127.70200640370807,1,0,0,Credit Card,3,0,0.5723084177032258,0
19,1,117.4436411456461,3,0,1,Credit Card,2,0,0.17722918242628077,0
58,0,191.41516994367504,2,1,0,Invoice,4,0,0.20762343190164664,0
117,0,132.41889846379814,4,0,1,ACH,1,1,0.4219453116245985,0
63,0,142.55690365040962,2,1,1,ACH,4,0,0.42666815448451556,0
70,0,134.63152355760766,2,0,0,Credit Card,3,1,0.5196604536056395,0
